3,candles|hygiene articles,1
3,syrup|whole milk,1
3,canned beer|meat spreads,1
3,fruit/vegetable juice|meat,1
3,snack products|whipped/sour cream,1
3,butter|hard cheese,1
3,domestic eggs|napkins,1
3,frankfurter|ready soups,1
3,bottled water|oil,1
3,frozen meals|pasta,1
3,chicken|organic products,1
3,misc. beverages|pork,1
3,sliced cheese|white wine,1
3,citrus fruit|pork,1
3,beef|specialty fat,1
3,flour|whipped/sour cream,1
3,photo/film|shopping bags,1
3,butter|hamburger meat,1
3,brown bread|processed cheese,1
3,UHT-milk|whipped/sour cream,1
3,salty snack|specialty bar,1
3,canned fruit|whole milk,1
3,butter milk|oil,1
3,honey|salty snack,1
3,condensed milk|tropical fruit,1
3,beverages|pasta,1
3,seasonal products|white bread,1
3,herbs|meat,1
3,herbs|rice,1
3,baking powder|brown bread,1
3,hamburger meat|rum,1
3,berries|butter milk,1
3,pork|seasonal products,1
3,curd cheese|zwieback,1
3,herbs|soups,1
3,domestic eggs|white wine,1
3,detergent|pip fruit,1
3,misc. beverages|rolls/buns,1
3,ham|soda,1
3,cat food|white wine,1
3,cling film/bags|pot plants,1
3,bottled beer|waffles,1
3,bottled water|liquor,1
3,ham|root vegetables,1
3,root vegetables|tropical fruit,1
3,frozen meals|red/blush wine,1
3,citrus fruit|hamburger meat,1
3,bottled water|salty snack,1
3,detergent|soda,1
3,fruit/vegetable juice|soft cheese,1
3,red/blush wine|soda,1
3,citrus fruit|long life bakery product,1
3,herbs|sauces,1
3,curd|dog food,1
3,frozen dessert|tropical fruit,1
3,cling film/bags|rolls/buns,1
3,citrus fruit|sugar,1
3,citrus fruit|softener,1
3,butter milk|onions,1
3,cocoa drinks|sausage,1
3,margarine|packaged fruit/vegetables,1
3,dessert|liquor,1
3,misc. beverages|specialty chocolate,1
3,brandy|curd,1
3,chicken|margarine,1
3,hamburger meat|specialty chocolate,1
3,beef|frozen vegetables,1
3,dishes|sugar,1
3,margarine|pickled vegetables,1
3,liquor (appetizer)|liver loaf,1
3,pip fruit|spices,1
3,canned fish|specialty cheese,1
3,hygiene articles|rolls/buns,1
3,soups|yogurt,1
3,fruit/vegetable juice|salty snack,1
3,curd|rice,1
3,kitchen towels|salty snack,1
3,canned fish|photo/film,1
3,butter|frozen vegetables,1
3,flour|pork,1
3,long life bakery product|pip fruit,1
3,dishes|pork,1
3,roll products |soda,1
3,UHT-milk|canned vegetables,1
3,finished products|tropical fruit,1
3,fruit/vegetable juice|white wine,1
3,bottled beer|ham,1
3,candy|newspapers,1
3,dental care|onions,1
3,curd|ice cream,1
3,UHT-milk|frozen meals,1
3,nut snack|whole milk,1
3,beverages|chocolate,1
3,curd|softener,1
3,artif. sweetener|fruit/vegetable juice,1
3,female sanitary products|rolls/buns,1
3,ice cream|meat spreads,1
3,oil|yogurt,1
3,curd|pot plants,1
3,butter milk|citrus fruit,1
3,spread cheese|tropical fruit,1
3,frozen meals|frozen vegetables,1
3,meat spreads|newspapers,1
3,canned fish|processed cheese,1
3,canned fish|rice,1
3,dessert|hard cheese,1
3,fruit/vegetable juice|oil,1
3,chicken|napkins,1
3,butter|snack products,1
3,meat|photo/film,1
3,baking powder|sausage,1
3,grapes|whole milk,1
3,brown bread|rum,1
3,fish|frozen meals,1
3,cat food|sausage,1
3,cat food|whipped/sour cream,1
3,flower (seeds)|root vegetables,1
3,chewing gum|sausage,1
3,UHT-milk|butter milk,1
3,frozen fish|root vegetables,1
3,sausage|tea,1
3,dessert|packaged fruit/vegetables,1
3,flour|packaged fruit/vegetables,1
3,frankfurter|red/blush wine,1
3,citrus fruit|pasta,1
3,instant coffee|soda,1
3,mustard|pastry,1
3,curd cheese|newspapers,1
3,oil|pork,1
3,long life bakery product|semi-finished bread,1
3,oil|soft cheese,1
3,grapes|sausage,1
3,meat spreads|sausage,1
3,baking powder|butter milk,1
3,chewing gum|pip fruit,1
3,citrus fruit|sausage,1
3,abrasive cleaner|beef,1
3,candles|soda,1
3,butter|meat,1
3,mustard|sweet spreads,1
3,citrus fruit|cling film/bags,1
3,condensed milk|soda,1
3,brown bread|finished products,1
3,chicken|dessert,1
3,hamburger meat|liquor,1
3,ham|herbs,1
3,domestic eggs|turkey,1
3,pork|processed cheese,1
3,canned beer|pip fruit,1
3,frozen vegetables|newspapers,1
3,rum|whisky,1
3,canned beer|pasta,1
3,pip fruit|sweet spreads,1
3,butter|tropical fruit,1
3,semi-finished bread|softener,1
3,condensed milk|frankfurter,1
3,napkins|pip fruit,1
3,dessert|tropical fruit,1
3,salt|tropical fruit,1
3,curd|liver loaf,1
3,domestic eggs|frozen vegetables,1
3,photo/film|pork,1
3,citrus fruit|soda,1
3,frozen fish|rolls/buns,1
3,frankfurter|ham,1
3,hamburger meat|ice cream,1
3,roll products |shopping bags,1
3,brown bread|flower (seeds),1
3,condensed milk|whipped/sour cream,1
3,long life bakery product|vinegar,1
3,cat food|pastry,1
3,detergent|white wine,1
3,canned beer|curd,1
3,brown bread|pet care,1
3,ice cream|turkey,1
3,frozen potato products|white bread,1
3,berries|long life bakery product,1
3,chocolate|processed cheese,1
3,kitchen towels|margarine,1
3,napkins|semi-finished bread,1
3,frozen dessert|rice,1
3,butter milk|sausage,1
3,UHT-milk|butter,1
3,UHT-milk|spread cheese,1
3,frozen vegetables|packaged fruit/vegetables,1
3,citrus fruit|meat,1
3,bottled beer|seasonal products,1
3,onions|red/blush wine,1
3,sparkling wine|whole milk,1
3,rice|rolls/buns,1
3,waffles|white wine,1
3,rice|sausage,1
3,flower (seeds)|whole milk,1
3,shopping bags|specialty bar,1
3,butter|dessert,1
3,abrasive cleaner|seasonal products,1
3,abrasive cleaner|rolls/buns,1
3,long life bakery product|tropical fruit,1
3,sausage|waffles,1
3,beverages|pastry,1
3,UHT-milk|pot plants,1
3,berries|fruit/vegetable juice,1
3,soft cheese|specialty chocolate,1
3,fish|specialty chocolate,1
3,misc. beverages|tropical fruit,1
3,packaged fruit/vegetables|shopping bags,1
3,candles|curd,1
3,chewing gum|other vegetables,1
3,misc. beverages|pip fruit,1
3,other vegetables|rice,1
3,cat food|rolls/buns,1
3,cake bar|pastry,1
3,cat food|frankfurter,1
3,citrus fruit|grapes,1
3,chocolate|specialty bar,1
3,soda|tidbits,1
3,brown bread|roll products,1
3,bottled beer|ice cream,1
3,curd|hamburger meat,1
3,coffee|semi-finished bread,1
3,candy|dental care,1
3,ketchup|sausage,1
3,frozen dessert|napkins,1
3,root vegetables|seasonal products,1
3,coffee|curd cheese,1
3,dental care|soda,1
3,ham|mayonnaise,1
3,butter milk|dessert,1
3,curd|white bread,1
3,margarine|pork,1
3,long life bakery product|pot plants,1
3,liquor|root vegetables,1
3,frozen fish|processed cheese,1
3,spread cheese|yogurt,1
3,liquor|pork,1
3,domestic eggs|meat,1
3,candy|ham,1
3,dish cleaner|long life bakery product,1
3,chicken|liver loaf,1
3,dessert|sausage,1
3,misc. beverages|pot plants,1
3,liquor (appetizer)|specialty chocolate,1
3,photo/film|sliced cheese,1
3,cake bar|frozen meals,1
3,soda|sugar,1
3,fruit/vegetable juice|turkey,1
3,margarine|tropical fruit,1
3,fruit/vegetable juice|ice cream,1
3,ice cream|root vegetables,1
3,instant coffee|red/blush wine,1
3,curd|meat,1
3,grapes|turkey,1
3,hamburger meat|long life bakery product,1
3,fruit/vegetable juice|liver loaf,1
3,mayonnaise|yogurt,1
3,frozen vegetables|hard cheese,1
3,beverages|coffee,1
3,newspapers|pasta,1
3,ham|yogurt,1
3,Instant food products|white bread,1
3,curd|tropical fruit,1
3,long life bakery product|sausage,1
3,bottled beer|specialty cheese,1
3,curd|spread cheese,1
3,rice|whole milk,1
3,butter|photo/film,1
3,beef|hamburger meat,1
3,liquor (appetizer)|specialty fat,1
3,napkins|shopping bags,1
3,fruit/vegetable juice|misc. beverages,1
3,abrasive cleaner|whole milk,1
3,cream cheese |root vegetables,1
3,coffee|margarine,1
3,beverages|sausage,1
3,ice cream|shopping bags,1
3,chocolate|napkins,1
3,bottled beer|soft cheese,1
3,condensed milk|specialty fat,1
3,artif. sweetener|misc. beverages,1
3,misc. beverages|newspapers,1
3,cat food|citrus fruit,1
3,meat|pip fruit,1
3,berries|sliced cheese,1
3,bottled water|frozen potato products,1
3,cat food|dental care,1
3,hamburger meat|pasta,1
3,liquor|vinegar,1
3,long life bakery product|sauces,1
3,chicken|chocolate marshmallow,1
3,beverages|citrus fruit,1
3,curd cheese|pastry,1
3,brown bread|hard cheese,1
3,flower (seeds)|other vegetables,1
3,domestic eggs|oil,1
3,pickled vegetables|rolls/buns,1
3,frozen potato products|grapes,1
3,misc. beverages|turkey,1
3,margarine|waffles,1
3,beverages|domestic eggs,1
3,frozen fish|mustard,1
3,frankfurter|pork,1
3,beef|cling film/bags,1
3,newspapers|oil,1
3,cat food|margarine,1
3,butter milk|processed cheese,1
3,domestic eggs|pork,1
3,beef|pork,1
3,flour|whole milk,1
3,dessert|long life bakery product,1
3,oil|sliced cheese,1
3,UHT-milk|abrasive cleaner,1
3,red/blush wine|specialty chocolate,1
3,chicken|tropical fruit,1
3,beverages|candles,1
3,shopping bags|turkey,1
3,bottled beer|frozen meals,1
3,UHT-milk|chewing gum,1
3,onions|pip fruit,1
3,cream cheese |whipped/sour cream,1
3,flower (seeds)|pork,1
3,chocolate|root vegetables,1
3,beverages|cake bar,1
3,cream cheese |pastry,1
3,misc. beverages|seasonal products,1
3,butter milk|frankfurter,1
3,coffee|dish cleaner,1
3,chocolate|tropical fruit,1
3,flower (seeds)|soda,1
3,artif. sweetener|butter,1
3,Instant food products|citrus fruit,1
3,tropical fruit|white wine,1
3,pip fruit|vinegar,1
3,semi-finished bread|white bread,1
3,tropical fruit|vinegar,1
3,UHT-milk|coffee,1
3,cream cheese |zwieback,1
3,ready soups|whole milk,1
3,domestic eggs|pastry,1
3,butter|root vegetables,1
3,butter milk|soft cheese,1
3,Instant food products|rolls/buns,1
3,chewing gum|coffee,1
3,dishes|other vegetables,1
3,instant coffee|salty snack,1
3,frozen vegetables|onions,1
3,candy|salty snack,1
3,fish|yogurt,1
3,curd|long life bakery product,1
3,candy|hard cheese,1
3,pasta|tropical fruit,1
3,UHT-milk|fruit/vegetable juice,1
3,chocolate|pip fruit,1
3,pet care|whole milk,1
3,butter|ham,1
3,cream cheese |red/blush wine,1
3,chewing gum|citrus fruit,1
3,long life bakery product|soft cheese,1
3,margarine|white wine,1
3,canned vegetables|liver loaf,1
3,shopping bags|sweet spreads,1
3,pasta|pip fruit,1
3,frozen meals|liquor (appetizer),1
3,bottled beer|brandy,1
3,beef|ham,1
3,long life bakery product|whole milk,1
3,napkins|waffles,1
3,nut snack|sliced cheese,1
3,domestic eggs|mustard,1
3,canned vegetables|condensed milk,1
3,cling film/bags|fruit/vegetable juice,1
3,bottled water|seasonal products,1
3,frozen dessert|white bread,1
3,rice|white bread,1
3,bottled water|candy,1
3,house keeping products|whole milk,1
3,onions|processed cheese,1
3,artif. sweetener|ice cream,1
3,coffee|sugar,1
3,newspapers|white wine,1
3,photo/film|white wine,1
3,herbs|newspapers,1
3,ice cream|red/blush wine,1
3,bottled water|fruit/vegetable juice,1
3,chicken|whisky,1
3,ham|processed cheese,1
3,pip fruit|white bread,1
3,candles|yogurt,1
3,ham|whipped/sour cream,1
3,canned beer|salty snack,1
3,cookware|rolls/buns,1
3,butter|frankfurter,1
3,whole milk|zwieback,1
3,canned beer|curd cheese,1
3,bottled water|mustard,1
3,rolls/buns|sauces,1
3,canned beer|cream cheese,1
3,bottled beer|onions,1
3,pastry|pip fruit,1
3,house keeping products|rolls/buns,1
3,butter milk|root vegetables,1
3,packaged fruit/vegetables|specialty chocolate,1
3,meat|whole milk,1
3,berries|dessert,1
3,dental care|processed cheese,1
3,turkey|whipped/sour cream,1
3,frozen meals|waffles,1
3,domestic eggs|hygiene articles,1
3,bottled water|brandy,1
3,frozen meals|root vegetables,1
3,berries|dog food,1
3,other vegetables|photo/film,1
3,condensed milk|sausage,1
3,liver loaf|margarine,1
3,long life bakery product|misc. beverages,1
3,flour|pip fruit,1
3,dessert|frozen meals,1
3,organic sausage|yogurt,1
3,dessert|frankfurter,1
3,canned beer|turkey,1
3,salty snack|waffles,1
3,beef|fruit/vegetable juice,1
3,frankfurter|margarine,1
3,baking powder|liqueur,1
3,dental care|instant coffee,1
3,hygiene articles|pip fruit,1
3,pip fruit|pork,1
3,sugar|yogurt,1
3,coffee|dishes,1
3,chicken|hard cheese,1
3,beef|meat spreads,1
3,hard cheese|soda,1
3,baking powder|specialty chocolate,1
3,packaged fruit/vegetables|pip fruit,1
3,pastry|specialty chocolate,1
3,butter|oil,1
3,semi-finished bread|shopping bags,1
3,male cosmetics|oil,1
3,semi-finished bread|tropical fruit,1
3,chewing gum|misc. beverages,1
3,margarine|specialty bar,1
3,other vegetables|red/blush wine,1
3,citrus fruit|sauces,1
3,beef|finished products,1
3,hygiene articles|potato products,1
3,packaged fruit/vegetables|rolls/buns,1
3,seasonal products|turkey,1
3,liver loaf|rolls/buns,1
3,nuts/prunes|onions,1
3,bottled water|semi-finished bread,1
3,UHT-milk|shopping bags,1
3,chewing gum|margarine,1
3,berries|sweet spreads,1
3,cling film/bags|condensed milk,1
3,bottled water|waffles,1
3,oil|salty snack,1
3,margarine|soft cheese,1
3,curd|dessert,1
3,mayonnaise|tropical fruit,1
3,cake bar|root vegetables,1
3,ham|sausage,1
3,ham|shopping bags,1
3,herbs|pudding powder,1
3,pastry|specialty bar,1
3,brandy|sausage,1
3,coffee|tropical fruit,1
3,artif. sweetener|sugar,1
3,frankfurter|specialty fat,1
3,newspapers|spread cheese,1
3,UHT-milk|long life bakery product,1
3,UHT-milk|margarine,1
3,baking powder|pastry,1
3,beef|pet care,1
3,bottled beer|hygiene articles,1
3,hard cheese|photo/film,1
3,fruit/vegetable juice|specialty chocolate,1
3,fruit/vegetable juice|pork,1
3,candy|frozen meals,1
3,candles|spread cheese,1
3,UHT-milk|beef,1
3,cream cheese |spread cheese,1
3,domestic eggs|newspapers,1
3,brandy|other vegetables,1
3,dishes|ham,1
3,frankfurter|pastry,1
3,oil|other vegetables,1
3,Instant food products|tropical fruit,1
3,canned vegetables|white wine,1
3,misc. beverages|salty snack,1
3,dessert|dishes,1
3,berries|canned beer,1
3,salty snack|sliced cheese,1
3,cream cheese |hamburger meat,1
3,pastry|shopping bags,1
3,meat spreads|waffles,1
3,frozen vegetables|meat spreads,1
3,chocolate|salty snack,1
3,herbs|sugar,1
3,bottled beer|misc. beverages,1
3,hamburger meat|hygiene articles,1
3,other vegetables|ready soups,1
3,berries|cream cheese,1
3,ham|red/blush wine,1
3,berries|domestic eggs,1
3,meat|tropical fruit,1
3,chocolate|onions,1
3,processed cheese|soups,1
3,beverages|white bread,1
3,curd|pastry,1
3,meat|vinegar,1
3,dental care|pork,1
3,red/blush wine|sugar,1
3,margarine|photo/film,1
3,beef|turkey,1
3,canned beer|newspapers,1
3,brandy|frankfurter,1
3,cat food|root vegetables,1
3,candy|sweet spreads,1
3,specialty chocolate|yogurt,1
3,dishes|rolls/buns,1
3,instant coffee|shopping bags,1
3,napkins|sausage,1
3,baking powder|curd,1
3,domestic eggs|frozen meals,1
3,berries|whole milk,1
3,pork|red/blush wine,1
3,cream cheese |frozen vegetables,1
3,bottled water|turkey,1
3,grapes|long life bakery product,1
3,citrus fruit|frozen meals,1
3,frankfurter|salt,1
3,root vegetables|zwieback,1
3,dental care|turkey,1
3,bags|napkins,1
3,berries|chewing gum,1
3,misc. beverages|other vegetables,1
3,brown bread|waffles,1
3,frozen meals|rolls/buns,1
3,cat food|domestic eggs,1
3,UHT-milk|canned beer,1
3,chewing gum|dishes,1
3,ice cream|packaged fruit/vegetables,1
3,napkins|rolls/buns,1
3,dessert|pip fruit,1
3,dog food|frankfurter,1
3,frozen meals|soft cheese,1
3,condensed milk|pip fruit,1
3,semi-finished bread|sliced cheese,1
3,ham|white wine,1
3,herbs|sausage,1
3,UHT-milk|brown bread,1
3,bottled beer|curd,1
3,butter|specialty bar,1
3,seasonal products|tropical fruit,1
4,other vegetables|whole milk,32
4,whole milk|yogurt,22
4,rolls/buns|whole milk,19
4,sausage|whole milk,17
4,rolls/buns|yogurt,17
4,soda|whole milk,16
4,other vegetables|soda,15
4,tropical fruit|whole milk,13
4,soda|tropical fruit,12
4,rolls/buns|soda,12
4,sausage|yogurt,11
4,bottled beer|whole milk,11
4,pip fruit|whole milk,11
4,pip fruit|yogurt,10
4,other vegetables|rolls/buns,10
4,citrus fruit|soda,10
4,soda|yogurt,10
4,bottled water|whole milk,10
4,other vegetables|yogurt,9
4,citrus fruit|rolls/buns,9
4,citrus fruit|other vegetables,9
4,sausage|soda,8
4,citrus fruit|whole milk,8
4,canned beer|whole milk,8
4,canned beer|other vegetables,8
4,bottled water|soda,8
4,rolls/buns|sausage,8
4,shopping bags|whole milk,8
4,pip fruit|shopping bags,7
4,rolls/buns|tropical fruit,7
4,margarine|whole milk,7
4,pip fruit|rolls/buns,7
4,citrus fruit|yogurt,7
4,bottled water|rolls/buns,7
4,bottled water|other vegetables,7
4,whipped/sour cream|yogurt,7
4,coffee|yogurt,7
4,brown bread|whole milk,7
4,domestic eggs|whole milk,7
4,bottled beer|rolls/buns,7
4,pastry|whole milk,6
4,root vegetables|whole milk,6
4,bottled beer|soda,6
4,fruit/vegetable juice|rolls/buns,6
4,root vegetables|shopping bags,6
4,newspapers|whole milk,6
4,shopping bags|yogurt,6
4,bottled beer|sausage,6
4,bottled water|root vegetables,6
4,bottled beer|yogurt,6
4,pip fruit|root vegetables,6
4,other vegetables|tropical fruit,6
4,beef|yogurt,6
4,pork|soda,6
4,pip fruit|soda,6
4,bottled water|domestic eggs,6
4,fruit/vegetable juice|whole milk,6
4,curd|yogurt,6
4,pastry|yogurt,5
4,frankfurter|rolls/buns,5
4,hard cheese|rolls/buns,5
4,other vegetables|pastry,5
4,fruit/vegetable juice|other vegetables,5
4,hard cheese|whole milk,5
4,UHT-milk|tropical fruit,5
4,brown bread|canned beer,5
4,napkins|rolls/buns,5
4,long life bakery product|other vegetables,5
4,frankfurter|whole milk,5
4,bottled beer|other vegetables,5
4,curd|soda,5
4,bottled water|tropical fruit,5
4,ice cream|soda,5
4,other vegetables|pork,5
4,pork|yogurt,5
4,other vegetables|pip fruit,5
4,cat food|whole milk,5
4,margarine|rolls/buns,5
4,beef|whole milk,5
4,coffee|soda,5
4,canned beer|sausage,5
4,bottled water|yogurt,5
4,butter|citrus fruit,5
4,long life bakery product|whole milk,5
4,bottled water|sausage,5
4,berries|other vegetables,5
4,grapes|whole milk,5
4,canned beer|soda,5
4,other vegetables|salty snack,5
4,pip fruit|tropical fruit,5
4,frozen vegetables|other vegetables,5
4,brown bread|soda,5
4,root vegetables|yogurt,5
4,curd|other vegetables,4
4,curd|rolls/buns,4
4,hamburger meat|whole milk,4
4,curd|whole milk,4
4,ice cream|whole milk,4
4,ice cream|rolls/buns,4
4,butter|soda,4
4,root vegetables|whipped/sour cream,4
4,tropical fruit|yogurt,4
4,newspapers|pastry,4
4,butter|whole milk,4
4,root vegetables|soda,4
4,bottled beer|pastry,4
4,UHT-milk|whole milk,4
4,canned beer|yogurt,4
4,onions|whipped/sour cream,4
4,bottled beer|fruit/vegetable juice,4
4,rolls/buns|root vegetables,4
4,frankfurter|yogurt,4
4,rolls/buns|seasonal products,4
4,bottled water|citrus fruit,4
4,root vegetables|sausage,4
4,bottled water|pip fruit,4
4,newspapers|other vegetables,4
4,brown bread|rolls/buns,4
4,coffee|cream cheese,4
4,bottled water|pastry,4
4,beef|specialty chocolate,4
4,pastry|tropical fruit,4
4,brown bread|pip fruit,4
4,sausage|whipped/sour cream,4
4,fruit/vegetable juice|soda,4
4,bottled water|canned beer,4
4,long life bakery product|tropical fruit,4
4,semi-finished bread|whole milk,4
4,other vegetables|sausage,4
4,canned beer|whipped/sour cream,4
4,frozen meals|soda,4
4,margarine|other vegetables,4
4,pastry|whipped/sour cream,4
4,curd|sausage,4
4,hard cheese|yogurt,4
4,tropical fruit|whipped/sour cream,4
4,coffee|rolls/buns,4
4,shopping bags|soda,4
4,oil|other vegetables,4
4,white wine|whole milk,4
4,chicken|rolls/buns,4
4,chicken|other vegetables,4
4,domestic eggs|tropical fruit,4
4,beverages|soda,4
4,frankfurter|other vegetables,4
4,other vegetables|root vegetables,4
4,butter|pip fruit,3
4,pasta|soda,3
4,butter|sugar,3
4,citrus fruit|frankfurter,3
4,frozen dessert|root vegetables,3
4,brown bread|other vegetables,3
4,ice cream|pip fruit,3
4,chicken|sausage,3
4,pip fruit|specialty chocolate,3
4,bottled beer|bottled water,3
4,chicken|hygiene articles,3
4,whipped/sour cream|whole milk,3
4,UHT-milk|pip fruit,3
4,dishes|other vegetables,3
4,frankfurter|misc. beverages,3
4,domestic eggs|root vegetables,3
4,meat|soda,3
4,long life bakery product|pastry,3
4,condensed milk|other vegetables,3
4,bottled beer|hard cheese,3
4,herbs|rolls/buns,3
4,root vegetables|tropical fruit,3
4,chicken|yogurt,3
4,canned beer|tropical fruit,3
4,dishes|soda,3
4,frankfurter|margarine,3
4,cake bar|whole milk,3
4,frozen fish|whole milk,3
4,frozen vegetables|root vegetables,3
4,bottled water|hard cheese,3
4,beef|margarine,3
4,red/blush wine|whole milk,3
4,chicken|pip fruit,3
4,rolls/buns|whipped/sour cream,3
4,onions|tropical fruit,3
4,canned beer|coffee,3
4,domestic eggs|fruit/vegetable juice,3
4,coffee|sausage,3
4,canned beer|domestic eggs,3
4,cake bar|yogurt,3
4,rolls/buns|white bread,3
4,shopping bags|tropical fruit,3
4,red/blush wine|tropical fruit,3
4,baking powder|sausage,3
4,flour|yogurt,3
4,dental care|whole milk,3
4,hygiene articles|root vegetables,3
4,ketchup|whole milk,3
4,meat|whipped/sour cream,3
4,chocolate|white wine,3
4,newspapers|yogurt,3
4,chocolate|rolls/buns,3
4,candy|yogurt,3
4,margarine|soda,3
4,dishes|rolls/buns,3
4,pastry|rolls/buns,3
4,oil|whole milk,3
4,canned beer|pastry,3
4,dessert|fruit/vegetable juice,3
4,frankfurter|root vegetables,3
4,ice cream|other vegetables,3
4,UHT-milk|yogurt,3
4,bottled beer|pip fruit,3
4,bottled water|frankfurter,3
4,chocolate|other vegetables,3
4,pastry|sausage,3
4,napkins|yogurt,3
4,pastry|pip fruit,3
4,brown bread|domestic eggs,3
4,long life bakery product|misc. beverages,3
4,citrus fruit|pip fruit,3
4,cat food|margarine,3
4,hamburger meat|other vegetables,3
4,grapes|tropical fruit,3
4,soups|whole milk,3
4,meat|other vegetables,3
4,hard cheese|soft cheese,3
4,soda|sugar,3
4,pip fruit|sausage,3
4,brown bread|yogurt,3
4,coffee|shopping bags,3
4,bottled water|butter,3
4,hard cheese|long life bakery product,3
4,onions|pip fruit,3
4,bottled water|curd,3
4,cake bar|sausage,3
4,soda|whipped/sour cream,3
4,shopping bags|white wine,3
4,newspapers|shopping bags,3
4,chocolate|whole milk,3
4,liquor (appetizer)|tropical fruit,3
4,canned beer|flour,3
4,butter milk|yogurt,3
4,onions|yogurt,3
4,cream cheese |tropical fruit,3
4,bottled beer|tropical fruit,3
4,baking powder|yogurt,3
4,hard cheese|sugar,3
4,citrus fruit|tropical fruit,3
4,fruit/vegetable juice|tropical fruit,3
4,UHT-milk|pork,3
4,pork|whole milk,3
4,citrus fruit|pastry,3
4,chicken|margarine,3
4,napkins|whole milk,3
4,soda|white bread,3
4,brown bread|tropical fruit,3
4,curd|shopping bags,3
4,bottled beer|butter,3
4,fruit/vegetable juice|sausage,3
4,curd|sugar,3
4,long life bakery product|rolls/buns,3
4,specialty bar|whole milk,3
4,UHT-milk|margarine,3
4,shopping bags|white bread,3
4,butter|rolls/buns,3
4,brown bread|chocolate,3
4,candy|rolls/buns,3
4,chicken|curd,3
4,canned beer|frozen vegetables,3
4,canned beer|chicken,3
4,pip fruit|white wine,3
4,margarine|misc. beverages,2
4,spices|yogurt,2
4,domestic eggs|sausage,2
4,brown bread|hygiene articles,2
4,butter milk|whole milk,2
4,onions|rolls/buns,2
4,pip fruit|sweet spreads,2
4,ice cream|pork,2
4,packaged fruit/vegetables|rolls/buns,2
4,Instant food products|whole milk,2
4,cream cheese |dessert,2
4,fruit/vegetable juice|ice cream,2
4,cake bar|canned beer,2
4,brown bread|pasta,2
4,cake bar|domestic eggs,2
4,frozen potato products|rolls/buns,2
4,meat|whole milk,2
4,beef|tropical fruit,2
4,frozen dessert|whole milk,2
4,brown bread|hard cheese,2
4,bottled water|napkins,2
4,coffee|sugar,2
4,misc. beverages|whole milk,2
4,sugar|whole milk,2
4,mustard|whole milk,2
4,processed cheese|yogurt,2
4,root vegetables|turkey,2
4,canned beer|newspapers,2
4,beverages|specialty chocolate,2
4,butter|white bread,2
4,pip fruit|sugar,2
4,pasta|whole milk,2
4,misc. beverages|whipped/sour cream,2
4,butter|sausage,2
4,pet care|root vegetables,2
4,fruit/vegetable juice|white bread,2
4,domestic eggs|yogurt,2
4,cream cheese |pork,2
4,domestic eggs|other vegetables,2
4,candy|curd,2
4,chocolate|hamburger meat,2
4,cake bar|rolls/buns,2
4,tropical fruit|waffles,2
4,UHT-milk|frankfurter,2
4,ham|root vegetables,2
4,ham|waffles,2
4,pet care|shopping bags,2
4,herbs|pip fruit,2
4,spread cheese|yogurt,2
4,frozen vegetables|sugar,2
4,dog food|shopping bags,2
4,chicken|whole milk,2
4,root vegetables|semi-finished bread,2
4,ham|other vegetables,2
4,flour|pastry,2
4,flour|whipped/sour cream,2
4,pork|tropical fruit,2
4,chocolate|curd,2
4,flour|tropical fruit,2
4,butter|curd,2
4,chicken|domestic eggs,2
4,fruit/vegetable juice|pip fruit,2
4,butter milk|sausage,2
4,chicken|root vegetables,2
4,berries|pastry,2
4,UHT-milk|other vegetables,2
4,frankfurter|pip fruit,2
4,cream cheese |rolls/buns,2
4,frankfurter|fruit/vegetable juice,2
4,other vegetables|white bread,2
4,candy|sausage,2
4,specialty chocolate|yogurt,2
4,bottled beer|butter milk,2
4,root vegetables|waffles,2
4,frankfurter|sausage,2
4,canned beer|onions,2
4,brown bread|sausage,2
4,frozen dessert|tropical fruit,2
4,canned beer|specialty chocolate,2
4,brown bread|pork,2
4,pasta|shopping bags,2
4,chicken|soda,2
4,frozen vegetables|whipped/sour cream,2
4,bottled water|mustard,2
4,frozen vegetables|rolls/buns,2
4,chicken|herbs,2
4,bottled water|frozen fish,2
4,bottled water|butter milk,2
4,chocolate|spices,2
4,canned beer|dessert,2
4,long life bakery product|whipped/sour cream,2
4,beverages|other vegetables,2
4,salty snack|whole milk,2
4,meat|yogurt,2
4,pot plants|yogurt,2
4,pot plants|whole milk,2
4,butter milk|margarine,2
4,baking powder|whole milk,2
4,margarine|sausage,2
4,dishes|pip fruit,2
4,candy|fruit/vegetable juice,2
4,detergent|domestic eggs,2
4,dessert|tropical fruit,2
4,beef|fruit/vegetable juice,2
4,detergent|yogurt,2
4,chicken|whipped/sour cream,2
4,soft cheese|whole milk,2
4,mustard|pet care,2
4,newspapers|white wine,2
4,chicken|hard cheese,2
4,herbs|sugar,2
4,domestic eggs|soda,2
4,hard cheese|root vegetables,2
4,bottled water|shopping bags,2
4,red/blush wine|soda,2
4,sausage|white bread,2
4,pasta|pip fruit,2
4,flour|newspapers,2
4,sweet spreads|yogurt,2
4,ice cream|yogurt,2
4,ham|shopping bags,2
4,frankfurter|whipped/sour cream,2
4,root vegetables|salty snack,2
4,frozen vegetables|napkins,2
4,chicken|shopping bags,2
4,meat|pip fruit,2
4,hard cheese|sausage,2
4,napkins|shopping bags,2
4,bottled water|detergent,2
4,UHT-milk|ice cream,2
4,bottled beer|sweet spreads,2
4,butter milk|tropical fruit,2
