whole milk,salt,7,89,0.07865168539325842,2363,0.15792287642852368,-0.07927119103526525
rolls/buns,pot plants,10,117,0.08547008547008547,1646,0.11000467820624206,-0.024534592736156588
yogurt,pot plants,13,117,0.1111111111111111,1285,0.08587850030074183,0.025232610810369274
whole milk,pot plants,15,117,0.1282051282051282,2363,0.15792287642852368,-0.029717748223395485
soda,pot plants,9,117,0.07692307692307693,1453,0.09710619528169484,-0.020183118358617913
curd,liver loaf,3,50,0.06,504,0.03368308494285905,0.026316915057140948
domestic eggs,liver loaf,4,50,0.08,555,0.037091492347791216,0.042908507652208785
canned beer,liver loaf,6,50,0.12,702,0.04691572545612511,0.0730842745438749
fruit/vegetable juice,liver loaf,6,50,0.12,509,0.03401724253157789,0.0859827574684221
condensed milk,liver loaf,3,50,0.06,98,0.0065494887388892606,0.053450511261110736
white bread,liver loaf,4,50,0.08,359,0.023992514870012697,0.05600748512998731
processed cheese,liver loaf,3,50,0.06,152,0.01015839069705273,0.049841609302947266
whole milk,cleaner,4,31,0.12903225806451613,2363,0.15792287642852368,-0.028890618364007553
meat,cleaner,3,31,0.0967741935483871,252,0.016841542471429525,0.07993265107695757
other vegetables,cleaner,3,31,0.0967741935483871,1827,0.12210118291786407,-0.02532698936947697
rolls/buns,berries,25,326,0.07668711656441718,1646,0.11000467820624206,-0.03331756164182488
soda,berries,22,326,0.06748466257668712,1453,0.09710619528169484,-0.029621532705007725
yogurt,berries,21,326,0.06441717791411043,1285,0.08587850030074183,-0.0214613223866314
whole milk,berries,34,326,0.10429447852760736,2363,0.15792287642852368,-0.05362839790091632
yogurt,dessert,18,353,0.05099150141643059,1285,0.08587850030074183,-0.03488699888431124
rolls/buns,dessert,30,353,0.08498583569405099,1646,0.11000467820624206,-0.025018842512191067
other vegetables,dessert,31,353,0.08781869688385269,1827,0.12210118291786407,-0.03428248603401138
soda,dessert,22,353,0.06232294617563739,1453,0.09710619528169484,-0.03478324910605745
whole milk,dessert,36,353,0.10198300283286119,2363,0.15792287642852368,-0.05593987359566249
mustard,curd cheese,3,46,0.06521739130434782,92,0.006148499632426653,0.05906889167192117
pastry,curd cheese,4,46,0.08695652173913043,774,0.0517275947336764,0.03522892700545403
whole milk,curd cheese,4,46,0.08695652173913043,2363,0.15792287642852368,-0.07096635468939325
soda,salty snack,21,281,0.07473309608540925,1453,0.09710619528169484,-0.022373099196285592
whole milk,salty snack,29,281,0.10320284697508897,2363,0.15792287642852368,-0.05472002945343471
other vegetables,chocolate,28,353,0.07932011331444759,1827,0.12210118291786407,-0.042781069603416474
whole milk,chocolate,44,353,0.12464589235127478,2363,0.15792287642852368,-0.0332769840772489
soda,chocolate,25,353,0.0708215297450425,1453,0.09710619528169484,-0.026284665536652346
other vegetables,hamburger meat,33,327,0.10091743119266056,1827,0.12210118291786407,-0.02118375172520351
soda,hamburger meat,25,327,0.0764525993883792,1453,0.09710619528169484,-0.02065359589331564
rolls/buns,hamburger meat,29,327,0.08868501529051988,1646,0.11000467820624206,-0.021319662915722182
other vegetables,soda,145,1453,0.09979353062629043,1827,0.12210118291786407,-0.022307652291573637
rolls/buns,soda,121,1453,0.08327598072952512,1646,0.11000467820624206,-0.02672869747671694
yogurt,soda,87,1453,0.05987611837577426,1285,0.08587850030074183,-0.026002381924967573
whole milk,soda,174,1453,0.11975223675154852,2363,0.15792287642852368,-0.03817063967697516
misc. beverages,spread cheese,5,100,0.05,236,0.01577223818752924,0.03422776181247077
rolls/buns,spread cheese,8,100,0.08,1646,0.11000467820624206,-0.030004678206242058
hamburger meat,spread cheese,5,100,0.05,327,0.021853906302212123,0.02814609369778788
root vegetables,spread cheese,9,100,0.09,1041,0.06957160997126245,0.020428390028737545
sugar,spread cheese,6,100,0.06,265,0.01771035220209851,0.04228964779790149
shopping bags,turkey,6,80,0.075,712,0.04758404063356279,0.02741595936643721
root vegetables,turkey,9,80,0.1125,1041,0.06957160997126245,0.04292839002873755
bottled water,turkey,9,80,0.1125,908,0.06068301811134131,0.05181698188865869
rolls/buns,turkey,5,80,0.0625,1646,0.11000467820624206,-0.04750467820624206
other vegetables,turkey,7,80,0.0875,1827,0.12210118291786407,-0.03460118291786407
canned beer,turkey,6,80,0.075,702,0.04691572545612511,0.02808427454387489
yogurt,turkey,4,80,0.05,1285,0.08587850030074183,-0.03587850030074183
whole milk,turkey,11,80,0.1375,2363,0.15792287642852368,-0.020422876428523667
salty snack,chocolate marshmallow,3,60,0.05,281,0.018779656485998796,0.031220343514001207
rolls/buns,chocolate marshmallow,3,60,0.05,1646,0.11000467820624206,-0.06000467820624206
other vegetables,chocolate marshmallow,5,60,0.08333333333333333,1827,0.12210118291786407,-0.038767849584530736
rolls/buns,waffles,24,277,0.08664259927797834,1646,0.11000467820624206,-0.023362078928263724
other vegetables,waffles,26,277,0.09386281588447654,1827,0.12210118291786407,-0.02823836703338753
soda,waffles,14,277,0.05054151624548736,1453,0.09710619528169484,-0.04656467903620748
yogurt,waffles,17,277,0.061371841155234655,1285,0.08587850030074183,-0.024506659145507176
other vegetables,dog food,4,67,0.05970149253731343,1827,0.12210118291786407,-0.06239969038055063
yogurt,dog food,8,67,0.11940298507462686,1285,0.08587850030074183,0.03352448477388503
rolls/buns,dog food,5,67,0.07462686567164178,1646,0.11000467820624206,-0.035377812534600275
newspapers,dog food,5,67,0.07462686567164178,582,0.038895943326872955,0.03573092234476883
sausage,dog food,7,67,0.1044776119402985,903,0.06034886052262247,0.04412875141767603
frankfurter,dog food,4,67,0.05970149253731343,565,0.037759807525228894,0.021941685012084537
domestic eggs,flower (seeds),4,69,0.057971014492753624,555,0.037091492347791216,0.020879522144962408
other vegetables,flower (seeds),4,69,0.057971014492753624,1827,0.12210118291786407,-0.06413016842511043
whole milk,flower (seeds),9,69,0.13043478260869565,2363,0.15792287642852368,-0.02748809381982803
butter,dental care,3,33,0.09090909090909091,527,0.03522020985096572,0.055688881058125195
soda,dental care,4,33,0.12121212121212122,1453,0.09710619528169484,0.024105925930426375
other vegetables,dental care,3,33,0.09090909090909091,1827,0.12210118291786407,-0.031192092008773153
fruit/vegetable juice,dental care,3,33,0.09090909090909091,509,0.03401724253157789,0.05689184837751302
soda,bathroom cleaner,3,17,0.17647058823529413,1453,0.09710619528169484,0.07936439295359929
whole milk,hard cheese,28,220,0.12727272727272726,2363,0.15792287642852368,-0.03065014915579642
soda,hard cheese,14,220,0.06363636363636363,1453,0.09710619528169484,-0.03346983164533121
pip fruit,hard cheese,16,220,0.07272727272727272,734,0.049054334023925686,0.023672938703347038
canned beer,cookware,3,17,0.17647058823529413,702,0.04691572545612511,0.12955486277916903
whole milk,cookware,4,17,0.23529411764705882,2363,0.15792287642852368,0.07737124121853514
oil,cookware,3,17,0.17647058823529413,223,0.014903428456860256,0.16156715977843386
whole milk,shopping bags,95,712,0.13342696629213482,2363,0.15792287642852368,-0.024495910136388854
rolls/buns,specialty chocolate,19,239,0.0794979079497908,1646,0.11000467820624206,-0.030506770256451265
citrus fruit,specialty chocolate,21,239,0.08786610878661087,795,0.05313105660629553,0.03473505218031534
whole milk,specialty chocolate,20,239,0.08368200836820083,2363,0.15792287642852368,-0.07424086806032285
yogurt,specialty chocolate,14,239,0.058577405857740586,1285,0.08587850030074183,-0.027301094443001245
sausage,cocoa drinks,3,16,0.1875,903,0.06034886052262247,0.12715113947737752
rolls/buns,newspapers,45,582,0.07731958762886598,1646,0.11000467820624206,-0.03268509057737608
other vegetables,newspapers,55,582,0.09450171821305842,1827,0.12210118291786407,-0.02759946470480565
soda,newspapers,35,582,0.06013745704467354,1453,0.09710619528169484,-0.0369687382370213
berries,condensed milk,5,98,0.05102040816326531,326,0.021787074784468355,0.029233333378796952
chicken,condensed milk,5,98,0.05102040816326531,417,0.027868742899151238,0.02315166526411407
waffles,condensed milk,5,98,0.05102040816326531,277,0.018512330415023724,0.03250807774824158
frankfurter,condensed milk,6,98,0.061224489795918366,565,0.037759807525228894,0.02346468227068947
soda,condensed milk,6,98,0.061224489795918366,1453,0.09710619528169484,-0.035881705485776474
whole milk,condensed milk,13,98,0.1326530612244898,2363,0.15792287642852368,-0.025269815204033874
pastry,condensed milk,8,98,0.08163265306122448,774,0.0517275947336764,0.029905058327548084
frankfurter,packaged fruit/vegetables,8,127,0.06299212598425197,565,0.037759807525228894,0.025232318459023073
other vegetables,packaged fruit/vegetables,9,127,0.07086614173228346,1827,0.12210118291786407,-0.0512350411855806
whole milk,packaged fruit/vegetables,8,127,0.06299212598425197,2363,0.15792287642852368,-0.09493075044427171
rolls/buns,packaged fruit/vegetables,18,127,0.14173228346456693,1646,0.11000467820624206,0.03172760525832487
yogurt,packaged fruit/vegetables,7,127,0.05511811023622047,1285,0.08587850030074183,-0.03076039006452136
whole milk,butter milk,25,263,0.09505703422053231,2363,0.15792287642852368,-0.06286584220799137
rolls/buns,butter milk,19,263,0.07224334600760456,1646,0.11000467820624206,-0.037761332198637504
other vegetables,butter milk,19,263,0.07224334600760456,1827,0.12210118291786407,-0.04985783691025951
whole milk,misc. beverages,21,236,0.08898305084745763,2363,0.15792287642852368,-0.06893982558106605
soda,misc. beverages,12,236,0.05084745762711865,1453,0.09710619528169484,-0.04625873765457619
rolls/buns,misc. beverages,20,236,0.0847457627118644,1646,0.11000467820624206,-0.025258915494377657
other vegetables,misc. beverages,18,236,0.07627118644067797,1827,0.12210118291786407,-0.045829996477186094
rolls/buns,specialty cheese,4,72,0.05555555555555555,1646,0.11000467820624206,-0.05444912265068651
other vegetables,specialty cheese,4,72,0.05555555555555555,1827,0.12210118291786407,-0.06654562736230851
whole milk,specialty cheese,8,72,0.1111111111111111,2363,0.15792287642852368,-0.046811765317412574
yogurt,specialty cheese,4,72,0.05555555555555555,1285,0.08587850030074183,-0.030322944745186278
soda,onions,22,303,0.07260726072607261,1453,0.09710619528169484,-0.02449893455562223
rolls/buns,onions,26,303,0.0858085808580858,1646,0.11000467820624206,-0.024196097348156254
yogurt,onions,19,303,0.0627062706270627,1285,0.08587850030074183,-0.02317222967367913
other vegetables,onions,23,303,0.07590759075907591,1827,0.12210118291786407,-0.046193592158788155
whole milk,zwieback,7,60,0.11666666666666667,2363,0.15792287642852368,-0.04125620976185701
other vegetables,zwieback,9,60,0.15,1827,0.12210118291786407,0.02789881708213593
domestic eggs,zwieback,4,60,0.06666666666666667,555,0.037091492347791216,0.02957517431887545
sausage,zwieback,5,60,0.08333333333333333,903,0.06034886052262247,0.02298447281071086
butter milk,zwieback,4,60,0.06666666666666667,263,0.017576689166610975,0.04908997750005569
bottled beer,rice,4,49,0.08163265306122448,678,0.04531176903027468,0.0363208840309498
berries,rice,3,49,0.061224489795918366,326,0.021787074784468355,0.03943741501145001
napkins,rice,4,49,0.08163265306122448,331,0.022121232373187194,0.05951142068803729
other vegetables,rice,4,49,0.08163265306122448,1827,0.12210118291786407,-0.04046852985663958
frankfurter,rice,3,49,0.061224489795918366,565,0.037759807525228894,0.02346468227068947
shopping bags,rice,4,49,0.08163265306122448,712,0.04758404063356279,0.0340486124276617
soda,rice,3,49,0.061224489795918366,1453,0.09710619528169484,-0.035881705485776474
whole milk,rice,6,49,0.12244897959183673,2363,0.15792287642852368,-0.03547389683668695
ham,rum,3,32,0.09375,256,0.0171088685424046,0.07664113145759541
canned beer,rum,3,32,0.09375,702,0.04691572545612511,0.04683427454387489
whole milk,rum,4,32,0.125,2363,0.15792287642852368,-0.03292287642852368
sausage,rum,5,32,0.15625,903,0.06034886052262247,0.09590113947737752
newspapers,syrup,3,21,0.14285714285714285,582,0.038895943326872955,0.10396119953026989
pastry,syrup,3,21,0.14285714285714285,774,0.0517275947336764,0.09112954812346645
other vegetables,syrup,3,21,0.14285714285714285,1827,0.12210118291786407,0.020755959939278784
whole milk,syrup,6,21,0.2857142857142857,2363,0.15792287642852368,0.12779140928576202
rolls/buns,citrus fruit,70,795,0.0880503144654088,1646,0.11000467820624206,-0.02195436374083326
whole milk,citrus fruit,107,795,0.13459119496855346,2363,0.15792287642852368,-0.02333168145997022
soda,citrus fruit,56,795,0.07044025157232704,1453,0.09710619528169484,-0.026665943709367798
other vegetables,citrus fruit,72,795,0.09056603773584905,1827,0.12210118291786407,-0.031535145182015015
yogurt,chicken,27,417,0.06474820143884892,1285,0.08587850030074183,-0.02113029886189291
whole milk,chicken,51,417,0.1223021582733813,2363,0.15792287642852368,-0.03562071815514238
soda,chicken,32,417,0.07673860911270983,1453,0.09710619528169484,-0.020367586168985014
other vegetables,chicken,33,417,0.07913669064748201,1827,0.12210118291786407,-0.04296449227038206
rolls/buns,coffee,36,473,0.07610993657505286,1646,0.11000467820624206,-0.033894741631189204
yogurt,coffee,31,473,0.06553911205073996,1285,0.08587850030074183,-0.020339388250001866
other vegetables,coffee,39,473,0.0824524312896406,1827,0.12210118291786407,-0.03964875162822347
whole milk,coffee,57,473,0.12050739957716702,2363,0.15792287642852368,-0.037415476851356655
soda,frozen potato products,4,72,0.05555555555555555,1453,0.09710619528169484,-0.04155063972613929
root vegetables,frozen potato products,7,72,0.09722222222222222,1041,0.06957160997126245,0.027650612250959772
whole milk,frozen potato products,9,72,0.125,2363,0.15792287642852368,-0.03292287642852368
meat,frozen potato products,4,72,0.05555555555555555,252,0.016841542471429525,0.03871401308412603
yogurt,frozen potato products,4,72,0.05555555555555555,1285,0.08587850030074183,-0.030322944745186278
bottled beer,seasonal products,7,106,0.0660377358490566,678,0.04531176903027468,0.020725966818781923
rolls/buns,seasonal products,15,106,0.14150943396226415,1646,0.11000467820624206,0.03150475575602209
other vegetables,seasonal products,7,106,0.0660377358490566,1827,0.12210118291786407,-0.05606344706880746
butter,seasonal products,7,106,0.0660377358490566,527,0.03522020985096572,0.030817525998090886
whole milk,seasonal products,10,106,0.09433962264150944,2363,0.15792287642852368,-0.06358325378701424
butter,nuts/prunes,3,33,0.09090909090909091,527,0.03522020985096572,0.055688881058125195
whole milk,nuts/prunes,6,33,0.18181818181818182,2363,0.15792287642852368,0.023895305389658145
white wine,nuts/prunes,3,33,0.09090909090909091,175,0.011695515605159393,0.07921357530393151
rolls/buns,nuts/prunes,5,33,0.15151515151515152,1646,0.11000467820624206,0.04151047330890946
sausage,nuts/prunes,3,33,0.09090909090909091,903,0.06034886052262247,0.03056023038646844
root vegetables,nuts/prunes,3,33,0.09090909090909091,1041,0.06957160997126245,0.02133748093782846
other vegetables,pet care,5,85,0.058823529411764705,1827,0.12210118291786407,-0.06327765350609936
beef,pet care,5,85,0.058823529411764705,508,0.03395041101383412,0.024873118397930584
brown bread,pet care,6,85,0.07058823529411765,563,0.03762614448974136,0.03296209080437629
whole milk,pet care,11,85,0.12941176470588237,2363,0.15792287642852368,-0.028511111722641314
tropical fruit,mayonnaise,9,75,0.12,1014,0.0677671589921807,0.05223284100781929
whole milk,butter,70,527,0.13282732447817835,2363,0.15792287642852368,-0.025095551950345324
rolls/buns,butter,43,527,0.08159392789373814,1646,0.11000467820624206,-0.028410750312503924
yogurt,butter,33,527,0.06261859582542695,1285,0.08587850030074183,-0.023259904475314883
other vegetables,butter,43,527,0.08159392789373814,1827,0.12210118291786407,-0.04050725502412593
whole milk,brandy,13,38,0.34210526315789475,2363,0.15792287642852368,0.18418238672937107
other vegetables,brandy,3,38,0.07894736842105263,1827,0.12210118291786407,-0.04315381449681144
pastry,brandy,4,38,0.10526315789473684,774,0.0517275947336764,0.05353556316106044
rolls/buns,brandy,3,38,0.07894736842105263,1646,0.11000467820624206,-0.031057309785189433
root vegetables,brandy,4,38,0.10526315789473684,1041,0.06957160997126245,0.035691547923474384
pork,brandy,3,38,0.07894736842105263,555,0.037091492347791216,0.04185587607326141
rolls/buns,whole milk,209,2363,0.08844688954718578,1646,0.11000467820624206,-0.021557788659056276
soda,whole milk,174,2363,0.07363520947947524,1453,0.09710619528169484,-0.023470985802219596
other vegetables,whole milk,222,2363,0.09394837071519255,1827,0.12210118291786407,-0.028152812202671518
citrus fruit,jam,3,34,0.08823529411764706,795,0.05313105660629553,0.035104237511351534
rolls/buns,jam,3,34,0.08823529411764706,1646,0.11000467820624206,-0.021769384088594995
soda,jam,4,34,0.11764705882352941,1453,0.09710619528169484,0.02054086354183457
fruit/vegetable juice,spices,4,40,0.1,509,0.03401724253157789,0.06598275746842211
other vegetables,spices,4,40,0.1,1827,0.12210118291786407,-0.02210118291786406
sausage,spices,5,40,0.125,903,0.06034886052262247,0.06465113947737752
soda,spices,9,40,0.225,1453,0.09710619528169484,0.12789380471830517
curd,spices,3,40,0.075,504,0.03368308494285905,0.04131691505714095
soft cheese,spices,3,40,0.075,150,0.010024727661565194,0.06497527233843481
rolls/buns,spices,3,40,0.075,1646,0.11000467820624206,-0.03500467820624206
canned beer,spices,3,40,0.075,702,0.04691572545612511,0.02808427454387489
yogurt,spices,5,40,0.125,1285,0.08587850030074183,0.03912149969925817
whole milk,spices,4,40,0.1,2363,0.15792287642852368,-0.05792287642852367
whole milk,canned fish,14,115,0.12173913043478261,2363,0.15792287642852368,-0.036183745993741065
other vegetables,canned fish,7,115,0.06086956521739131,1827,0.12210118291786407,-0.06123161770047276
frankfurter,canned fish,7,115,0.06086956521739131,565,0.037759807525228894,0.023109757692162412
curd,female sanitary products,3,40,0.075,504,0.03368308494285905,0.04131691505714095
whole milk,female sanitary products,4,40,0.1,2363,0.15792287642852368,-0.05792287642852367
other vegetables,female sanitary products,4,40,0.1,1827,0.12210118291786407,-0.02210118291786406
sausage,female sanitary products,4,40,0.1,903,0.06034886052262247,0.039651139477377535
other vegetables,pastry,55,774,0.0710594315245478,1827,0.12210118291786407,-0.051041751393316265
whole milk,pastry,97,774,0.12532299741602068,2363,0.15792287642852368,-0.032599879012503
rolls/buns,pastry,59,774,0.07622739018087855,1646,0.11000467820624206,-0.033777288025363505
coffee,tidbits,3,22,0.13636363636363635,473,0.03161130789280225,0.1047523284708341
domestic eggs,house keeping products,3,45,0.06666666666666667,555,0.037091492347791216,0.02957517431887545
frozen vegetables,house keeping products,4,45,0.08888888888888889,419,0.028002405934638777,0.060886482954250115
chicken,house keeping products,3,45,0.06666666666666667,417,0.027868742899151238,0.038797923767515424
margarine,house keeping products,3,45,0.06666666666666667,482,0.03221279155249616,0.03445387511417051
salty snack,house keeping products,3,45,0.06666666666666667,281,0.018779656485998796,0.04788701018066787
sausage,house keeping products,5,45,0.1111111111111111,903,0.06034886052262247,0.050762250588488635
rolls/buns,house keeping products,3,45,0.06666666666666667,1646,0.11000467820624206,-0.043338011539575394
whole milk,house keeping products,11,45,0.24444444444444444,2363,0.15792287642852368,0.08652156801592076
other vegetables,house keeping products,4,45,0.08888888888888889,1827,0.12210118291786407,-0.03321229402897517
soda,house keeping products,3,45,0.06666666666666667,1453,0.09710619528169484,-0.030439528615028175
sausage,sliced cheese,17,210,0.08095238095238096,903,0.06034886052262247,0.020603520429758486
other vegetables,sliced cheese,21,210,0.1,1827,0.12210118291786407,-0.02210118291786406
rolls/buns,sliced cheese,14,210,0.06666666666666667,1646,0.11000467820624206,-0.043338011539575394
whole milk,sliced cheese,22,210,0.10476190476190476,2363,0.15792287642852368,-0.053160971666618914
rolls/buns,herbs,13,158,0.08227848101265822,1646,0.11000467820624206,-0.027726197193583837
soda,herbs,8,158,0.05063291139240506,1453,0.09710619528169484,-0.04647328388928978
whole milk,herbs,17,158,0.10759493670886076,2363,0.15792287642852368,-0.050327939719662915
other vegetables,herbs,13,158,0.08227848101265822,1827,0.12210118291786407,-0.03982270190520584
yogurt,herbs,17,158,0.10759493670886076,1285,0.08587850030074183,0.021716436408118933
chocolate,fish,3,29,0.10344827586206896,353,0.02359152576355009,0.07985675009851888
canned beer,fish,3,29,0.10344827586206896,702,0.04691572545612511,0.056532550405943856
root vegetables,fish,3,29,0.10344827586206896,1041,0.06957160997126245,0.03387666589080651
tropical fruit,fish,3,29,0.10344827586206896,1014,0.0677671589921807,0.03568111686988826
rolls/buns,sausage,80,903,0.08859357696567,1646,0.11000467820624206,-0.021411101240572064
other vegetables,sausage,90,903,0.09966777408637874,1827,0.12210118291786407,-0.022433408831485327
other vegetables,photo/film,7,79,0.08860759493670886,1827,0.12210118291786407,-0.033493587981155204
chewing gum,photo/film,4,79,0.05063291139240506,180,0.012029673193878232,0.03860323819852683
whole milk,photo/film,9,79,0.11392405063291139,2363,0.15792287642852368,-0.04399882579561229
yogurt,photo/film,4,79,0.05063291139240506,1285,0.08587850030074183,-0.03524558890833677
rolls/buns,oil,20,223,0.08968609865470852,1646,0.11000467820624206,-0.020318579551533544
pork,oil,13,223,0.05829596412556054,555,0.037091492347791216,0.021204471777769324
soda,oil,27,223,0.1210762331838565,1453,0.09710619528169484,0.023970037902161664
whole milk,oil,29,223,0.13004484304932734,2363,0.15792287642852368,-0.027878033379196338
whole milk,frozen meals,29,251,0.11553784860557768,2363,0.15792287642852368,-0.042385027822945995
rolls/buns,frozen meals,22,251,0.08764940239043825,1646,0.11000467820624206,-0.022355275815803807
other vegetables,pip fruit,74,734,0.1008174386920981,1827,0.12210118291786407,-0.02128374422576597
whole milk,pip fruit,99,734,0.13487738419618528,2363,0.15792287642852368,-0.0230454922323384
other vegetables,prosecco,4,19,0.21052631578947367,1827,0.12210118291786407,0.08842513287160961
sausage,prosecco,4,19,0.21052631578947367,903,0.06034886052262247,0.1501774552668512
other vegetables,sparkling wine,3,46,0.06521739130434782,1827,0.12210118291786407,-0.05688379161351624
soda,sparkling wine,3,46,0.06521739130434782,1453,0.09710619528169484,-0.031888803977347016
rolls/buns,sparkling wine,3,46,0.06521739130434782,1646,0.11000467820624206,-0.044787286901894235
whipped/sour cream,sparkling wine,4,46,0.08695652173913043,654,0.043707812604424245,0.04324870913470619
yogurt,sparkling wine,3,46,0.06521739130434782,1285,0.08587850030074183,-0.020661108996394006
waffles,sparkling wine,4,46,0.08695652173913043,277,0.018512330415023724,0.0684441913241067
whole milk,sparkling wine,3,46,0.06521739130434782,2363,0.15792287642852368,-0.09270548512417585
hamburger meat,pasta,7,121,0.05785123966942149,327,0.021853906302212123,0.035997333367209366
beef,pasta,7,121,0.05785123966942149,508,0.03395041101383412,0.023900828655587368
yogurt,pasta,14,121,0.11570247933884298,1285,0.08587850030074183,0.029823979038101148
pip fruit,pasta,10,121,0.08264462809917356,734,0.049054334023925686,0.03359029407524787
whole milk,pasta,16,121,0.1322314049586777,2363,0.15792287642852368,-0.02569147146984599
sausage,pasta,11,121,0.09090909090909091,903,0.06034886052262247,0.03056023038646844
yogurt,brown bread,35,563,0.06216696269982238,1285,0.08587850030074183,-0.02371153760091945
other vegetables,brown bread,46,563,0.08170515097690942,1827,0.12210118291786407,-0.040396031940954646
rolls/buns,brown bread,50,563,0.08880994671403197,1646,0.11000467820624206,-0.021194731492210087
whole milk,brown bread,67,563,0.11900532859680284,2363,0.15792287642852368,-0.03891754783172084
soda,brown bread,43,563,0.0763765541740675,1453,0.09710619528169484,-0.020729641107627345
whole milk,ready soups,4,15,0.26666666666666666,2363,0.15792287642852368,0.10874379023814298
